4.0874,4.1207,3.8121,3.5058,3.0583,3.3614,3.6036,4.0473,3.5207,3.5686,3.6559,3.5739,3.522,3.2931,2.9651,2.7154,2.3322,2.2132,2.2008,2.2929,2.1364,1.9921,1.8488,1.6919,1.6495,1.6864,1.642,1.5724,1.3909,1.2263,1.1443,1.0827,1.0585,1.1142,1.1888,1.2124,1.1685,1.1245,1.1109,1.1107,1.1423,1.2085,1.2531,1.2563,1.2502,1.2288,1.2195,1.2418,1.2125,1.1608,1.0657,1.0235,0.98991,1.0236,1.0529,1.0989,1.1492,1.168,1.1703,1.1501,1.1329,1.1198,1.1072,1.1139,1.0914,0.72933,0.60872,0.62616,0.60101,0.6691,0.79047,0.91569,0.95183,0.9861,0.84208,0.79111,0.78937,0.80635,0.88247,0.90576,0.94742,0.91578,0.89156,0.89827,0.90201,0.86475,0.83405,0.75156,0.72826,0.69905,0.67246,0.71181,0.72784,0.79021,0.86876,0.89761,0.90227,0.9187,0.93998,0.84859,0.78554,0.73581,0.731,0.7614,0.73156,0.77067,0.73855,0.74195,0.75713,0.73407,0.76476,0.82826,0.88018,0.84246,0.78312,0.75572,0.74128,0.68631,0.71551,0.76157,0.7013,0.6973,0.73154,0.76918,0.78617,0.83885,0.90719,0.87937,0.76303,0.71613,0.73627,0.7699,0.78881,0.84003,0.88304,0.82911,0.82416,0.83219,0.82838,0.85445,0.87128,0.87098,0.88609,0.90907
4.191,4.2202,3.8885,3.5638,3.0865,3.4115,3.671,4.1446,3.584,3.6373,3.7345,3.6516,3.5968,3.3572,3.0114,2.7486,2.3467,2.2284,2.2217,2.3228,2.1571,2.0076,1.8592,1.6974,1.6556,1.6962,1.6515,1.5796,1.3906,1.2206,1.138,1.0772,1.0543,1.1138,1.1921,1.2168,1.1709,1.1256,1.1118,1.112,1.1451,1.2142,1.2603,1.263,1.2564,1.2351,1.2272,1.2515,1.2204,1.1663,1.0682,1.0258,0.99253,1.0286,1.0591,1.1062,1.1583,1.1773,1.179,1.1577,1.1397,1.1263,1.113,1.1197,1.0965,0.72504,0.6039,0.62451,0.60081,0.67128,0.79461,0.92117,0.95665,0.99025,0.84163,0.78975,0.78856,0.80623,0.88394,0.90728,0.94941,0.91663,0.8916,0.89842,0.90265,0.8648,0.8336,0.74986,0.7267,0.69791,0.67177,0.71214,0.72774,0.79123,0.87076,0.8992,0.90325,0.91947,0.94085,0.84753,0.78354,0.73359,0.72979,0.76157,0.73158,0.77129,0.73905,0.74284,0.75848,0.73513,0.76658,0.83112,0.88398,0.85459,0.79142,0.7616,0.74568,0.68915,0.71843,0.76461,0.70299,0.69879,0.73337,0.7712,0.78798,0.84075,0.90916,0.88006,0.76171,0.71457,0.73565,0.7702,0.78946,0.84104,0.88404,0.82886,0.8237,0.83181,0.82795,0.85436,0.87124,0.8707,0.88584,0.90895
3.9183,3.921,3.6069,3.3323,2.9141,3.1942,3.4222,3.8396,3.3432,3.3845,3.4602,3.3729,3.3075,3.1102,2.8092,2.5811,2.2201,2.1196,2.1193,2.2158,2.0639,1.9301,1.7957,1.648,1.6081,1.6443,1.6046,1.5389,1.3655,1.2091,1.1324,1.0757,1.0537,1.108,1.1809,1.2053,1.165,1.1249,1.1128,1.1128,1.1426,1.2059,1.2486,1.2519,1.2466,1.229,1.2237,1.2475,1.2197,1.1707,1.0814,1.0413,1.0094,1.0403,1.0668,1.1089,1.157,1.1754,1.1779,1.1592,1.1429,1.13,1.1164,1.121,1.0995,0.7669,0.65443,0.66709,0.64204,0.70217,0.8119,0.92665,0.96069,0.99274,0.86176,0.81535,0.81286,0.8271,0.89549,0.91686,0.95549,0.92737,0.9053,0.9111,0.915,0.88154,0.85344,0.77859,0.7564,0.72935,0.70491,0.73969,0.75295,0.80919,0.88078,0.90732,0.91229,0.92772,0.94754,0.86515,0.80782,0.76243,0.75772,0.78496,0.75837,0.79371,0.76593,0.7695,0.78341,0.76296,0.79082,0.84834,0.895,0.86944,0.81381,0.78734,0.77287,0.72212,0.74763,0.7885,0.73367,0.72953,0.75979,0.79315,0.80804,0.8551,0.91641,0.89125,0.78642,0.74415,0.76212,0.79224,0.80924,0.85524,0.89386,0.84532,0.8407,0.8478,0.84433,0.86775,0.88296,0.88279,0.89643,0.91717
3.8849,3.8922,3.5854,3.3334,2.926,3.1977,3.4193,3.8255,3.3382,3.3737,3.4396,3.3439,3.2678,3.0787,2.7867,2.5645,2.2087,2.1112,2.1129,2.2108,2.0597,1.9267,1.7928,1.6453,1.6054,1.6419,1.6025,1.5368,1.3632,1.2063,1.1293,1.0725,1.0505,1.1052,1.1786,1.2032,1.1629,1.1228,1.1107,1.1109,1.1411,1.2052,1.2485,1.252,1.2469,1.2296,1.2247,1.2489,1.2204,1.1707,1.0807,1.0404,1.0088,1.0405,1.0676,1.1099,1.1583,1.1768,1.1791,1.1603,1.1439,1.1309,1.1174,1.1223,1.1009,0.7666,0.65339,0.66605,0.64073,0.70133,0.81177,0.92694,0.96078,0.99297,0.86126,0.81448,0.81198,0.82643,0.89545,0.91714,0.95603,0.92765,0.90537,0.91107,0.91506,0.8815,0.85322,0.77794,0.75539,0.72818,0.70372,0.73876,0.752,0.80841,0.88028,0.90691,0.91201,0.92756,0.9476,0.86489,0.80737,0.76176,0.75703,0.78447,0.75781,0.79326,0.7651,0.76854,0.78251,0.76206,0.79022,0.84771,0.90033,0.87422,0.81752,0.79006,0.77469,0.72316,0.74804,0.78852,0.73347,0.72913,0.75927,0.79259,0.80752,0.85464,0.91607,0.89114,0.78651,0.74414,0.76185,0.79176,0.80865,0.85462,0.8933,0.84496,0.84037,0.84744,0.84395,0.86732,0.88252,0.8824,0.89604,0.91678
3.5772,3.5911,3.3369,3.0896,2.7301,2.9815,3.1867,3.5577,3.1369,3.1818,3.26,3.1986,3.1625,2.9853,2.7178,2.5073,2.1834,2.083,2.0718,2.1492,2.0134,1.8928,1.7707,1.6346,1.593,1.6196,1.5817,1.5216,1.3651,1.2206,1.1447,1.0864,1.06,1.105,1.1701,1.1938,1.1596,1.1245,1.1134,1.1126,1.1386,1.1958,1.2359,1.2412,1.2383,1.2229,1.2175,1.2383,1.2146,1.1714,1.0904,1.0512,1.0178,1.0411,1.0629,1.1012,1.146,1.1651,1.17,1.1551,1.1412,1.1294,1.1165,1.1192,1.0986,0.79641,0.68484,0.68469,0.65233,0.70085,0.80076,0.91051,0.94826,0.98334,0.86937,0.82737,0.82279,0.83314,0.89402,0.91457,0.95192,0.92884,0.90983,0.91503,0.91785,0.88689,0.86045,0.79079,0.76775,0.73944,0.71343,0.7425,0.75402,0.8063,0.87412,0.90224,0.91037,0.92702,0.94692,0.87329,0.8198,0.77563,0.7675,0.78909,0.76327,0.79495,0.77021,0.77347,0.78614,0.76759,0.79291,0.84601,0.89159,0.8673,0.818,0.79379,0.77945,0.73104,0.75258,0.78962,0.73928,0.73483,0.76224,0.79321,0.80778,0.85257,0.91139,0.89105,0.796,0.75585,0.77008,0.79599,0.81106,0.8541,0.8914,0.84854,0.84464,0.85113,0.84786,0.8693,0.88379,0.88448,0.89762,0.9173
3.6575,3.6563,3.3915,3.1799,2.8298,3.0544,3.2424,3.5917,3.178,3.208,3.2618,3.1764,3.106,2.9429,2.6897,2.4927,2.1748,2.0804,2.0747,2.1577,2.0217,1.9003,1.7766,1.6384,1.5959,1.6243,1.5862,1.5247,1.3647,1.217,1.1395,1.0804,1.0545,1.1009,1.1675,1.1914,1.156,1.1198,1.1085,1.1079,1.1353,1.1952,1.2372,1.2428,1.24,1.2251,1.2206,1.2428,1.2171,1.1714,1.0872,1.0469,1.0145,1.0411,1.0654,1.1045,1.1504,1.1694,1.1735,1.1577,1.1431,1.1309,1.1182,1.1221,1.1018,0.79117,0.6778,0.67963,0.6477,0.69883,0.80149,0.91238,0.94866,0.98353,0.86553,0.82195,0.8177,0.82923,0.89282,0.9144,0.95262,0.92821,0.90833,0.9134,0.9166,0.8851,0.85809,0.78668,0.76289,0.73439,0.70857,0.73909,0.75172,0.80467,0.87307,0.90084,0.90857,0.92529,0.94567,0.86984,0.81561,0.77095,0.7634,0.78639,0.76038,0.79321,0.76659,0.76924,0.78215,0.76331,0.7897,0.84267,0.89912,0.87667,0.82475,0.79832,0.78206,0.73162,0.75206,0.78852,0.73713,0.73215,0.75946,0.79053,0.80518,0.85037,0.90982,0.88956,0.7939,0.75329,0.76736,0.79322,0.80824,0.85158,0.88928,0.84627,0.84238,0.8489,0.84558,0.86713,0.88172,0.88247,0.89575,0.9156
3.8926,3.909,3.6157,3.3547,2.9534,3.2218,3.4441,3.8502,3.3698,3.408,3.4791,3.3901,3.3222,3.1251,2.8297,2.6041,2.2485,2.1426,2.1356,2.2259,2.0777,1.9438,1.8095,1.6614,1.6198,1.6535,1.613,1.5472,1.3749,1.218,1.139,1.0791,1.0544,1.1069,1.1788,1.203,1.1631,1.123,1.1108,1.1106,1.1406,1.2037,1.2469,1.251,1.2462,1.2277,1.2207,1.2429,1.2152,1.1664,1.077,1.0363,1.0032,1.0335,1.0595,1.1024,1.1507,1.1697,1.1729,1.1547,1.1387,1.1265,1.1136,1.1187,1.097,0.75915,0.64268,0.65354,0.62621,0.68692,0.79959,0.91796,0.95397,0.9879,0.85557,0.8081,0.80519,0.81958,0.88957,0.91176,0.9515,0.92315,0.90086,0.90681,0.91036,0.8759,0.84702,0.7701,0.74693,0.71844,0.69258,0.72776,0.7413,0.79908,0.87266,0.90113,0.9075,0.92402,0.94455,0.86062,0.80163,0.75443,0.74854,0.77554,0.74773,0.78351,0.75481,0.75819,0.77227,0.75121,0.77962,0.83853,0.88651,0.85905,0.80327,0.77669,0.76193,0.70969,0.73542,0.77728,0.72121,0.71693,0.74806,0.78257,0.7983,0.84718,0.91086,0.88599,0.77901,0.73529,0.75304,0.78342,0.80065,0.84804,0.88818,0.83897,0.83441,0.84173,0.83817,0.86215,0.87784,0.87786,0.89198,0.91337
4.0859,4.0825,3.7685,3.4779,3.0594,3.3284,3.5508,3.9636,3.4712,3.5094,3.581,3.4898,3.4248,3.2168,2.9113,2.677,2.3112,2.1967,2.1834,2.2708,2.1204,1.9817,1.8431,1.6906,1.647,1.6799,1.6366,1.5687,1.3928,1.2321,1.1499,1.087,1.0603,1.1125,1.1847,1.2087,1.1678,1.1262,1.1133,1.1128,1.143,1.2068,1.2506,1.2549,1.2499,1.2296,1.2205,1.2415,1.2135,1.164,1.0723,1.0308,0.99642,1.0267,1.0532,1.0977,1.1468,1.1662,1.1698,1.1513,1.1351,1.1227,1.1101,1.1158,1.0937,0.74507,0.62455,0.63581,0.60744,0.67033,0.78724,0.91012,0.94791,0.98331,0.84685,0.79767,0.79464,0.80968,0.88227,0.90528,0.94639,0.91712,0.89423,0.90059,0.90394,0.86801,0.83809,0.75821,0.7344,0.70463,0.67747,0.71386,0.72797,0.78818,0.86485,0.89491,0.90176,0.91906,0.94031,0.85329,0.79188,0.74263,0.73613,0.76379,0.73452,0.77144,0.74147,0.74484,0.75931,0.7372,0.76647,0.82743,0.87801,0.84357,0.78686,0.7603,0.74582,0.69203,0.71934,0.76342,0.70526,0.70105,0.73379,0.77009,0.78676,0.83807,0.90485,0.87913,0.76754,0.72187,0.74041,0.77214,0.79017,0.83979,0.8819,0.8306,0.82595,0.83368,0.83,0.85512,0.87156,0.87162,0.88644,0.90885
3.9739,3.974,3.6876,3.4484,3.063,3.2977,3.4939,3.865,3.4144,3.442,3.4951,3.3977,3.3127,3.1254,2.8484,2.6347,2.2931,2.1823,2.1668,2.2485,2.1068,1.9734,1.8391,1.6901,1.6446,1.6738,1.631,1.5646,1.3947,1.2375,1.1545,1.0899,1.0614,1.1096,1.1781,1.2009,1.1613,1.1209,1.1079,1.107,1.1365,1.1992,1.2429,1.2483,1.2444,1.2252,1.2164,1.237,1.2097,1.1608,1.0703,1.0283,0.99429,1.0239,1.0506,1.0939,1.1421,1.1614,1.1651,1.1473,1.1316,1.1196,1.1078,1.114,1.0928,0.75103,0.62976,0.63766,0.60689,0.66733,0.78237,0.90356,0.94109,0.97747,0.84506,0.79635,0.79286,0.80756,0.87956,0.90325,0.94451,0.91614,0.89385,0.89986,0.90302,0.86769,0.83808,0.75886,0.73409,0.70366,0.67605,0.7114,0.72533,0.78499,0.86103,0.89122,0.89849,0.91615,0.93793,0.85292,0.7926,0.74352,0.73613,0.76277,0.73367,0.76974,0.73925,0.74181,0.75579,0.73406,0.76309,0.82362,0.87297,0.84392,0.78916,0.76278,0.74749,0.69347,0.71853,0.76085,0.70394,0.69929,0.73088,0.76642,0.7832,0.83414,0.90074,0.87738,0.76942,0.72413,0.74079,0.7706,0.78777,0.83656,0.87869,0.82976,0.82545,0.83297,0.82932,0.85372,0.87003,0.87058,0.88537,0.90756
3.8008,3.7962,3.5194,3.2673,2.8943,3.1338,3.3328,3.7023,3.2687,3.305,3.3712,3.2929,3.2347,3.0526,2.78,2.5693,2.2374,2.1315,2.1174,2.1958,2.0576,1.9313,1.8037,1.6618,1.6181,1.6455,1.6052,1.5422,1.3799,1.2299,1.1506,1.0891,1.0613,1.1073,1.1737,1.197,1.1606,1.1233,1.1114,1.1105,1.138,1.1973,1.239,1.2444,1.2412,1.224,1.2168,1.2371,1.212,1.1666,1.0818,1.0415,1.0076,1.0333,1.0567,1.0973,1.1434,1.1627,1.1673,1.1513,1.1368,1.1251,1.1126,1.1168,1.096,0.77708,0.66113,0.66391,0.63189,0.68514,0.79139,0.90617,0.94413,0.97995,0.85843,0.81366,0.80948,0.82159,0.88707,0.90895,0.94798,0.92278,0.90246,0.90805,0.91095,0.8781,0.85031,0.7766,0.75281,0.72346,0.69659,0.72813,0.74045,0.79576,0.86724,0.8965,0.90447,0.92169,0.94247,0.8642,0.80776,0.76141,0.75339,0.77688,0.74954,0.78292,0.75587,0.75884,0.77202,0.7521,0.77888,0.835,0.88256,0.8543,0.80311,0.77834,0.76388,0.7133,0.73648,0.77589,0.72285,0.71837,0.74761,0.78057,0.79613,0.8436,0.90582,0.88428,0.78377,0.74143,0.75668,0.78423,0.80018,0.84568,0.88508,0.83967,0.83563,0.84258,0.83916,0.86187,0.87714,0.87779,0.89166,0.91244
3.6839,3.7091,3.4541,3.2458,2.8873,3.1255,3.3223,3.6844,3.2563,3.2875,3.3438,3.2565,3.1805,3.0072,2.744,2.5399,2.2127,2.1125,2.1037,2.1869,2.0484,1.9226,1.795,1.6528,1.6096,1.6391,1.5996,1.5363,1.3722,1.2207,1.1413,1.0804,1.054,1.1018,1.1699,1.1937,1.1565,1.1186,1.1067,1.1062,1.1348,1.1964,1.2394,1.2449,1.2416,1.225,1.2192,1.241,1.2144,1.167,1.0799,1.0389,1.006,1.0343,1.0599,1.1009,1.1481,1.1673,1.1712,1.1544,1.1393,1.1272,1.1147,1.1196,1.0988,0.77443,0.65766,0.6622,0.63074,0.68603,0.79429,0.9099,0.9468,0.98235,0.85786,0.8121,0.80825,0.82115,0.8884,0.91083,0.95037,0.92417,0.90317,0.90859,0.91182,0.87863,0.85045,0.77563,0.75139,0.72211,0.69558,0.72824,0.74147,0.79737,0.86913,0.89786,0.90537,0.92247,0.94345,0.86359,0.80672,0.76018,0.75277,0.7774,0.75005,0.78433,0.756,0.7588,0.77228,0.75225,0.77993,0.83607,0.89077,0.86768,0.81375,0.78669,0.77032,0.71796,0.74007,0.77877,0.72487,0.71994,0.749,0.78192,0.79741,0.84496,0.90729,0.88564,0.78482,0.74226,0.75741,0.78491,0.80079,0.84633,0.88578,0.84027,0.83618,0.84309,0.83961,0.8623,0.87755,0.87817,0.89202,0.91279
3.7178,3.7304,3.4728,3.2675,2.9224,3.1426,3.3298,3.6784,3.2632,3.2893,3.3368,3.2432,3.1654,2.9977,2.7413,2.5421,2.2203,2.1196,2.1085,2.1886,2.0526,1.9279,1.8012,1.6598,1.6156,1.643,1.603,1.54,1.3776,1.227,1.1469,1.0847,1.0568,1.1028,1.1695,1.1931,1.1568,1.1194,1.1076,1.1068,1.1348,1.1955,1.2382,1.2441,1.2412,1.2247,1.2183,1.2393,1.2132,1.1666,1.0804,1.0394,1.006,1.0331,1.0579,1.0986,1.1453,1.1647,1.1691,1.1529,1.1381,1.1262,1.1139,1.1187,1.0981,0.77673,0.65941,0.66197,0.62922,0.68303,0.7904,0.90582,0.94342,0.9796,0.85713,0.81168,0.80739,0.81981,0.88639,0.90896,0.94858,0.92303,0.90242,0.90782,0.91086,0.87788,0.8498,0.77535,0.75082,0.72109,0.69411,0.72604,0.7389,0.79453,0.86616,0.89545,0.9036,0.92106,0.9422,0.86328,0.80663,0.75994,0.75185,0.77567,0.74824,0.78202,0.75401,0.75667,0.7699,0.74998,0.77728,0.8336,0.88486,0.86312,0.81047,0.78408,0.76798,0.71588,0.73764,0.7761,0.72264,0.71767,0.74651,0.7793,0.79487,0.84243,0.90488,0.88393,0.784,0.7415,0.75618,0.78318,0.79885,0.84428,0.88386,0.83897,0.83501,0.84189,0.83844,0.86099,0.87625,0.87704,0.89094,0.91172
3.9853,3.9608,3.6473,3.3939,3.0033,3.24,3.4404,3.8179,3.3567,3.3827,3.4343,3.3306,3.2497,3.0672,2.7893,2.5761,2.2327,2.1306,2.1244,2.2133,2.0694,1.9383,1.8063,1.6602,1.6181,1.65,1.6097,1.5446,1.3754,1.221,1.1423,1.0823,1.0572,1.1077,1.1775,1.2009,1.1619,1.1226,1.1104,1.11,1.1392,1.2011,1.2437,1.248,1.2436,1.2256,1.2188,1.2407,1.2137,1.1657,1.0775,1.0373,1.0048,1.0344,1.06,1.102,1.1492,1.1678,1.1709,1.1531,1.1374,1.1252,1.1126,1.1179,1.0969,0.76628,0.65147,0.66112,0.63377,0.69282,0.80288,0.91827,0.9531,0.98644,0.85734,0.81058,0.80745,0.82155,0.89027,0.91243,0.95155,0.92388,0.90211,0.90784,0.91137,0.87782,0.84959,0.77429,0.75117,0.72299,0.69758,0.73183,0.74492,0.80118,0.87297,0.90094,0.90741,0.92377,0.94409,0.86227,0.80468,0.75841,0.75242,0.77874,0.75167,0.78655,0.75823,0.76122,0.77476,0.75417,0.78186,0.83941,0.88713,0.85695,0.8037,0.77847,0.76443,0.71367,0.73869,0.77953,0.72505,0.72079,0.75098,0.78458,0.79998,0.84779,0.9102,0.88643,0.78244,0.73968,0.75662,0.78593,0.80267,0.84896,0.88836,0.84071,0.83633,0.84345,0.83999,0.86336,0.87877,0.87897,0.89286,0.91384
3.959,4.0014,3.6994,3.3963,2.957,3.268,3.5173,3.9669,3.4416,3.4934,3.5867,3.5096,3.4631,3.2438,2.9175,2.6669,2.2858,2.1729,2.1655,2.2601,2.1031,1.9624,1.8223,1.6692,1.6287,1.6658,1.6236,1.5558,1.3771,1.216,1.1371,1.0785,1.0557,1.1116,1.1861,1.2103,1.1679,1.1257,1.1128,1.1128,1.1436,1.2084,1.252,1.255,1.249,1.2292,1.2217,1.2448,1.2163,1.166,1.0738,1.033,0.99996,1.0321,1.0597,1.1041,1.1535,1.1721,1.1745,1.155,1.1382,1.1252,1.1119,1.1173,1.095,0.74655,0.63037,0.64616,0.62164,0.68618,0.80208,0.92256,0.95788,0.99083,0.85255,0.80389,0.80189,0.81748,0.88968,0.91175,0.95182,0.92182,0.89859,0.90497,0.90879,0.87327,0.84382,0.76509,0.74269,0.71475,0.68931,0.72645,0.7407,0.80051,0.87594,0.90362,0.90826,0.92404,0.94446,0.85727,0.79681,0.74923,0.74466,0.77362,0.74534,0.78256,0.75306,0.75684,0.77149,0.74964,0.77889,0.83931,0.88943,0.85405,0.79647,0.76988,0.75598,0.70346,0.73159,0.77564,0.71788,0.71401,0.74662,0.78234,0.79826,0.8482,0.91304,0.88593,0.77443,0.7298,0.74937,0.78175,0.7999,0.84869,0.88949,0.83765,0.83279,0.8404,0.83675,0.86166,0.87768,0.87731,0.89167,0.91356
3.9238,3.9121,3.6108,3.3689,2.9907,3.2233,3.4197,3.7895,3.3365,3.361,3.4086,3.3045,3.2241,3.0447,2.7718,2.5621,2.2238,2.1223,2.1153,2.2024,2.0609,1.9313,1.8007,1.6563,1.6144,1.6458,1.6053,1.5409,1.3738,1.2211,1.1429,1.0835,1.0587,1.1085,1.1773,1.2005,1.1618,1.1227,1.1104,1.1099,1.1386,1.1998,1.2418,1.246,1.2415,1.2235,1.2164,1.2378,1.2112,1.1638,1.0763,1.0359,1.0036,1.0328,1.0588,1.1004,1.147,1.1654,1.1685,1.1508,1.1352,1.1227,1.1103,1.1156,1.0948,0.76723,0.65324,0.66261,0.63537,0.69398,0.8034,0.91808,0.95274,0.98597,0.85799,0.81152,0.80835,0.82235,0.89061,0.91268,0.95154,0.92409,0.90252,0.90821,0.91166,0.87834,0.85033,0.77552,0.75253,0.72445,0.69913,0.73314,0.74672,0.803,0.87448,0.90195,0.90786,0.92386,0.94401,0.8627,0.80557,0.75963,0.75362,0.77974,0.75286,0.78771,0.7593,0.76224,0.77567,0.75519,0.78266,0.8398,0.88837,0.85384,0.8018,0.77742,0.76401,0.71394,0.73909,0.77995,0.72597,0.72184,0.75193,0.7854,0.80079,0.84841,0.91058,0.88704,0.78368,0.7411,0.75786,0.78696,0.8036,0.84969,0.88895,0.84163,0.83728,0.84437,0.84091,0.86416,0.87951,0.87973,0.89356,0.91445
